collapse,years,DAPever,DAPimp,LME,genus,species
0,2003,0,0,23,261,423
0,2003,0,0,23,264,429
0,2003,0,0,23,265,430
0,2003,0,0,23,266,433
0,2003,0,0,23,270,442
0,2003,0,0,23,278,451
0,2003,0,0,23,291,466
0,2003,0,0,23,295,472
1,2003,0,0,23,298,479
0,2003,0,0,23,304,491
1,2003,0,0,23,308,498
0,2003,0,0,23,309,499
0,2003,0,0,23,311,507
0,2003,0,0,23,311,509
0,2003,0,0,23,315,514
0,2003,0,0,23,320,526
0,2003,0,0,23,321,527
1,2003,0,0,23,326,535
0,2003,0,0,23,326,537
0,2003,0,0,23,327,538
0,2003,0,0,23,344,568
1,2003,0,0,23,344,559
0,2003,0,0,23,347,579
0,2003,0,0,23,347,576
0,2003,0,0,23,349,581
0,2003,0,0,23,362,602
0,2003,0,0,23,365,608
0,2003,0,0,23,368,611
0,2003,0,0,23,372,620
1,2003,0,0,23,373,625
1,2003,0,0,23,373,621
0,2003,0,0,23,377,635
0,2003,0,0,23,399,668
0,2003,0,0,23,400,670
0,2003,0,0,23,403,673
0,2003,0,0,23,404,674
1,2003,0,0,23,410,688
0,2003,0,0,23,418,704
1,2003,0,0,23,418,702
0,2003,0,0,23,419,707
0,2003,0,0,23,423,715
1,2003,0,0,23,429,731
0,2003,0,0,23,438,751
0,2003,0,0,23,439,753
0,2003,0,0,23,451,769
0,2003,0,0,23,453,771
0,2003,0,0,23,454,780
0,2003,0,0,23,454,781
0,2003,0,0,23,454,785
0,2003,0,0,23,454,772
0,2003,0,0,23,457,796
0,2003,0,0,23,471,817
1,2003,0,0,23,471,818
1,2003,0,0,23,473,821
0,2003,0,0,23,485,837
0,2003,0,0,23,486,838
1,2003,0,0,23,487,839
0,2003,0,0,23,489,843
0,2003,0,0,23,489,844
0,2003,0,0,23,490,846
1,2003,0,0,23,493,851
0,2003,0,0,23,494,853
0,2003,0,0,23,508,871
0,2003,0,0,23,508,872
0,2003,0,0,23,508,873
0,2003,0,0,23,508,870
0,2003,0,0,23,509,874
0,2003,0,0,23,511,876
0,2003,0,0,23,515,882
0,2003,0,0,23,516,885
0,2003,0,0,23,516,883
1,2003,0,0,23,517,889
0,2003,0,0,23,525,900
1,2003,0,0,23,532,910
0,2003,0,0,23,538,923
0,2003,0,0,23,540,926
0,2003,0,0,23,540,931
0,2003,0,0,23,540,925
0,2003,0,0,23,549,943
0,2003,0,0,23,551,946
0,2003,0,0,23,555,952
1,2003,0,0,23,555,950
0,2003,0,0,23,559,968
0,2003,0,0,23,560,969
0,2003,0,0,23,561,970
0,2003,0,0,23,566,978
0,2003,0,0,23,574,998
0,2003,0,0,23,576,1000
1,2003,0,0,23,579,1004
0,2003,0,0,23,580,1005
0,2003,0,0,23,582,1007
0,2003,0,0,23,585,1017
0,2003,0,0,23,593,1026
0,2003,0,0,23,594,1029
0,2003,0,0,23,599,1036
1,2003,0,0,23,600,1037
1,2003,0,0,23,601,1038
0,2003,0,0,23,604,1042
0,2003,0,0,23,605,1044
0,2003,0,0,23,605,1045
0,2003,0,0,23,606,1046
0,2003,0,0,23,609,1054
0,2003,0,0,23,612,1059
1,2003,0,0,23,614,1061
0,2003,0,0,23,616,1065
0,2003,0,0,23,626,1075
0,2003,0,0,23,631,1080
0,2003,0,0,23,640,1092
1,2003,0,0,23,641,1093
1,2003,0,0,23,641,1095
1,2003,0,0,23,641,1096
0,2003,0,0,23,647,1103
0,2003,0,0,23,647,1104
0,2003,0,0,23,647,1107
0,2003,0,0,23,647,1109
0,2003,0,0,23,651,1115
0,2003,0,0,23,654,1118
0,2003,0,0,23,658,1123
1,2003,0,0,23,661,1131
0,2003,0,0,23,661,1139
1,2003,0,0,23,661,1140
1,2003,0,0,23,661,1130
0,2003,0,0,23,666,1145
0,2003,0,0,23,667,1146
0,2003,0,0,23,669,1149
0,2003,0,0,23,671,1153
0,2003,0,0,23,678,1165
0,2003,0,0,23,680,1168
0,2003,0,0,23,684,1174
0,2003,0,0,23,685,1175
0,2003,0,0,24,9,13
0,2003,0,0,24,10,21
0,2003,0,0,24,41,67
0,2003,0,0,24,45,71
0,2003,0,0,24,55,87
1,2003,0,0,24,67,101
0,2003,0,0,24,75,112
0,2003,0,0,24,78,115
0,2003,0,0,24,82,125
0,2003,0,0,24,82,127
0,2003,0,0,24,87,132
1,2003,0,0,24,126,191
0,2003,0,0,24,135,205
0,2003,0,0,24,136,206
0,2003,0,0,24,138,210
0,2003,0,0,24,143,215
0,2003,0,0,24,151,229
1,2003,0,0,24,154,234
1,2003,0,0,24,154,233
1,2003,0,0,24,159,242
0,2003,0,0,24,194,310
1,2003,0,0,24,216,352
0,2003,0,0,24,228,373
1,2003,0,0,24,237,383
0,2003,0,0,24,248,403
0,2003,0,0,24,251,408
0,2003,0,0,24,290,465
0,2003,0,0,24,299,480
1,2003,0,0,24,308,498
0,2003,0,0,24,309,501
1,2003,0,0,24,309,499
0,2003,0,0,24,320,526
0,2003,0,0,24,344,569
0,2003,0,0,24,351,584
0,2003,0,0,24,374,627
0,2003,0,0,24,380,638
0,2003,0,0,24,383,647
0,2003,0,0,24,399,668
0,2003,0,0,24,400,669
0,2003,0,0,24,404,674
0,2003,0,0,24,405,676
0,2003,0,0,24,405,677
1,2003,0,0,24,405,678
0,2003,0,0,24,405,680
0,2003,0,0,24,405,681
0,2003,0,0,24,405,682
0,2003,0,0,24,412,690
0,2003,0,0,24,415,697
0,2003,0,0,24,421,713
0,2003,0,0,24,425,722
0,2003,0,0,24,427,725
0,2003,0,0,24,427,726
0,2003,0,0,24,435,745
0,2003,0,0,24,438,751
1,2003,0,0,24,448,763
0,2003,0,0,24,475,824
0,2003,0,0,24,478,829
0,2003,0,0,24,480,831
0,2003,0,0,24,494,853
0,2003,0,0,24,498,857
0,2003,0,0,24,500,860
1,2003,0,0,24,516,883
0,2003,0,0,24,517,889
1,2003,0,0,24,522,897
0,2003,0,0,24,541,933
0,2003,0,0,24,544,937
0,2003,0,0,24,551,946
0,2003,0,0,24,555,952
0,2003,0,0,24,565,977
0,2003,0,0,24,566,978
1,2003,0,0,24,572,987
0,2003,0,0,24,572,990
0,2003,0,0,24,572,992
0,2003,0,0,24,585,1017
1,2003,0,0,24,591,1024
0,2003,0,0,24,608,1051
0,2003,0,0,24,614,1062
0,2003,0,0,24,625,1074
0,2003,0,0,24,644,1099
0,2003,0,0,24,647,1103
0,2003,0,0,24,651,1114
0,2003,0,0,24,654,1118
1,2003,0,0,24,661,1138
0,2003,0,0,24,664,1143
0,2003,0,0,24,675,1160
1,2003,0,0,24,681,1170
0,2003,0,0,25,9,13
0,2003,0,0,25,10,14
0,2003,0,0,25,25,42
0,2003,0,0,25,30,50
0,2003,0,0,25,34,58
0,2003,0,0,25,47,74
0,2003,0,0,25,54,86
0,2003,0,0,25,67,101
0,2003,0,0,25,87,132
0,2003,0,0,25,89,134
0,2003,0,0,25,90,139
0,2003,0,0,25,91,141
0,2003,0,0,25,97,153
0,2003,0,0,25,103,160
0,2003,0,0,25,110,170
0,2003,0,0,25,143,215
0,2003,0,0,25,149,227
0,2003,0,0,25,154,233
0,2003,0,0,25,159,242
0,2003,0,0,25,160,243
0,2003,0,0,25,177,285
0,2003,0,0,25,193,305
1,2003,0,0,25,194,310
0,2003,0,0,25,199,317
0,2003,0,0,25,204,335
0,2003,0,0,25,206,340
1,2003,0,0,25,221,362
0,2003,0,0,25,236,382
1,2003,0,0,25,237,383
0,2003,0,0,25,249,406
0,2003,0,0,25,250,407
0,2003,0,0,25,251,408
1,2003,0,0,25,264,429
0,2003,0,0,25,266,433
0,2003,0,0,25,270,442
0,2003,0,0,25,314,513
0,2003,0,0,25,315,516
0,2003,0,0,25,344,569
1,2003,0,0,25,344,559
0,2003,0,0,25,353,588
0,2003,0,0,25,362,602
0,2003,0,0,25,365,608
0,2003,0,0,25,373,621
1,2003,0,0,25,377,635
0,2003,0,0,25,380,638
0,2003,0,0,25,399,668
0,2003,0,0,25,408,685
0,2003,0,0,25,429,731
0,2003,0,0,25,434,741
0,2003,0,0,25,454,772
0,2003,0,0,25,493,851
0,2003,0,0,25,494,853
0,2003,0,0,25,516,883
0,2003,0,0,25,525,900
1,2003,0,0,25,538,921
0,2003,0,0,25,540,925
0,2003,0,0,25,541,933
1,2003,0,0,25,551,946
0,2003,0,0,25,555,952
0,2003,0,0,25,559,967
0,2003,0,0,25,582,1007
0,2003,0,0,25,604,1042
0,2003,0,0,25,614,1062
0,2003,0,0,25,619,1068
0,2003,0,0,25,627,1076
1,2003,0,0,25,647,1103
0,2003,0,0,25,647,1104
0,2003,0,0,25,647,1107
0,2003,0,0,25,654,1118
0,2003,0,0,25,658,1123
0,2003,0,0,25,666,1145
0,2003,0,0,25,678,1165
1,2003,0,0,25,680,1168
0,2003,0,0,26,2,2
0,2003,0,0,26,4,6
0,2003,0,0,26,10,18
0,2003,0,0,26,10,21
0,2003,0,0,26,25,42
0,2003,0,0,26,26,43
1,2003,0,0,26,30,52
0,2003,0,0,26,34,58
0,2003,0,0,26,52,82
0,2003,0,0,26,54,86
0,2003,0,0,26,67,101
0,2003,0,0,26,71,106
1,2003,0,0,26,75,112
1,2003,0,0,26,77,114
0,2003,0,0,26,79,118
0,2003,0,0,26,87,132
0,2003,0,0,26,89,135
0,2003,0,0,26,89,136
0,2003,0,0,26,89,134
0,2003,0,0,26,90,139
0,2003,0,0,26,91,141
0,2003,0,0,26,102,158
0,2003,0,0,26,103,161
0,2003,0,0,26,103,160
0,2003,0,0,26,104,162
0,2003,0,0,26,149,227
1,2003,0,0,26,154,236
0,2003,0,0,26,154,237
0,2003,0,0,26,159,242
0,2003,0,0,26,160,245
1,2003,0,0,26,160,246
1,2003,0,0,26,160,243
0,2003,0,0,26,162,250
0,2003,0,0,26,166,256
0,2003,0,0,26,176,284
0,2003,0,0,26,183,292
0,2003,0,0,26,184,293
0,2003,0,0,26,190,302
0,2003,0,0,26,193,305
1,2003,0,0,26,199,325
0,2003,0,0,26,199,317
1,2003,0,0,26,203,333
1,2003,0,0,26,204,335
0,2003,0,0,26,206,339
0,2003,0,0,26,207,341
0,2003,0,0,26,218,355
1,2003,0,0,26,221,362
0,2003,0,0,26,222,363
0,2003,0,0,26,223,366
0,2003,0,0,26,224,367
1,2003,0,0,26,236,382
1,2003,0,0,26,240,393
0,2003,0,0,26,243,396
0,2003,0,0,26,250,407
0,2003,0,0,26,264,429
0,2003,0,0,26,265,430
0,2003,0,0,26,266,433
0,2003,0,0,26,268,440
1,2003,0,0,26,270,442
0,2003,0,0,26,285,459
0,2003,0,0,26,287,461
0,2003,0,0,26,307,497
1,2003,0,0,26,309,499
0,2003,0,0,26,312,511
0,2003,0,0,26,314,513
1,2003,0,0,26,315,520
1,2003,0,0,26,315,521
0,2003,0,0,26,315,514
1,2003,0,0,26,326,537
0,2003,0,0,26,327,538
0,2003,0,0,26,339,551
0,2003,0,0,26,340,553
1,2003,0,0,26,353,590
1,2003,0,0,26,363,604
0,2003,0,0,26,364,605
0,2003,0,0,26,365,608
1,2003,0,0,26,367,610
1,2003,0,0,26,373,621
1,2003,0,0,26,399,668
0,2003,0,0,26,400,670
0,2003,0,0,26,401,671
1,2003,0,0,26,408,686
1,2003,0,0,26,410,688
0,2003,0,0,26,429,732
0,2003,0,0,26,434,743
0,2003,0,0,26,434,741
0,2003,0,0,26,450,768
0,2003,0,0,26,454,773
0,2003,0,0,26,454,778
0,2003,0,0,26,454,790
0,2003,0,0,26,454,772
1,2003,0,0,26,458,798
0,2003,0,0,26,472,820
0,2003,0,0,26,478,829
0,2003,0,0,26,482,833
0,2003,0,0,26,486,838
0,2003,0,0,26,493,851
0,2003,0,0,26,494,853
1,2003,0,0,26,496,855
0,2003,0,0,26,515,882
0,2003,0,0,26,516,883
1,2003,0,0,26,517,889
0,2003,0,0,26,525,900
0,2003,0,0,26,529,907
0,2003,0,0,26,533,912
0,2003,0,0,26,538,923
0,2003,0,0,26,540,926
1,2003,0,0,26,540,927
1,2003,0,0,26,551,946
0,2003,0,0,26,555,952
0,2003,0,0,26,559,960
0,2003,0,0,26,559,964
0,2003,0,0,26,560,969
1,2003,0,0,26,562,971
0,2003,0,0,26,574,998
0,2003,0,0,26,582,1008
0,2003,0,0,26,582,1007
0,2003,0,0,26,585,1017
0,2003,0,0,26,589,1021
0,2003,0,0,26,599,1036
0,2003,0,0,26,604,1042
0,2003,0,0,26,605,1044
1,2003,0,0,26,608,1053
1,2003,0,0,26,612,1059
1,2003,0,0,26,614,1061
0,2003,0,0,26,625,1074
0,2003,0,0,26,627,1076
0,2003,0,0,26,631,1080
1,2003,0,0,26,641,1093
0,2003,0,0,26,641,1096
0,2003,0,0,26,647,1103
1,2003,0,0,26,647,1104
1,2003,0,0,26,647,1105
0,2003,0,0,26,647,1107
1,2003,0,0,26,647,1109
0,2003,0,0,26,658,1125
0,2003,0,0,26,658,1123
0,2003,0,0,26,666,1145
0,2003,0,0,26,678,1165
1,2003,0,0,26,680,1168
0,2003,0,0,26,681,1169
0,2003,0,0,27,5,7
0,2003,0,0,27,15,28
0,2003,0,0,27,15,27
0,2003,0,0,27,18,35
0,2003,0,0,27,34,58
0,2003,0,0,27,52,82
0,2003,0,0,27,54,86
0,2003,0,0,27,67,101
0,2003,0,0,27,76,113
0,2003,0,0,27,87,132
0,2003,0,0,27,89,134
0,2003,0,0,27,127,194
0,2003,0,0,27,127,193
1,2003,0,0,27,154,235
1,2003,0,0,27,154,233
0,2003,0,0,27,159,242
0,2003,0,0,27,164,253
0,2003,0,0,27,166,258
1,2003,0,0,27,183,292
0,2003,0,0,27,193,305
0,2003,0,0,27,199,317
0,2003,0,0,27,206,338
0,2003,0,0,27,236,382
0,2003,0,0,27,237,383
0,2003,0,0,27,244,398
0,2003,0,0,27,247,402
1,2003,0,0,27,251,408
1,2003,0,0,27,264,429
0,2003,0,0,27,266,433
0,2003,0,0,27,273,446
0,2003,0,0,27,275,448
0,2003,0,0,27,281,455
0,2003,0,0,27,284,458
0,2003,0,0,27,295,472
0,2003,0,0,27,308,498
0,2003,0,0,27,309,499
0,2003,0,0,27,314,513
0,2003,0,0,27,315,515
0,2003,0,0,27,315,514
0,2003,0,0,27,333,544
0,2003,0,0,27,334,546
0,2003,0,0,27,342,556
1,2003,0,0,27,347,578
0,2003,0,0,27,347,576
1,2003,0,0,27,357,595
0,2003,0,0,27,365,608
0,2003,0,0,27,369,616
0,2003,0,0,27,369,615
1,2003,0,0,27,373,621
0,2003,0,0,27,388,654
0,2003,0,0,27,399,668
0,2003,0,0,27,400,670
1,2003,0,0,27,422,714
0,2003,0,0,27,424,721
0,2003,0,0,27,429,731
0,2003,0,0,27,430,737
0,2003,0,0,27,434,741
0,2003,0,0,27,442,756
0,2003,0,0,27,450,768
0,2003,0,0,27,452,770
0,2003,0,0,27,453,771
0,2003,0,0,27,454,780
0,2003,0,0,27,454,782
0,2003,0,0,27,454,783
0,2003,0,0,27,454,784
1,2003,0,0,27,454,788
1,2003,0,0,27,454,789
0,2003,0,0,27,454,772
0,2003,0,0,27,461,804
1,2003,0,0,27,461,805
1,2003,0,0,27,473,821
0,2003,0,0,27,481,832
0,2003,0,0,27,486,838
0,2003,0,0,27,489,842
0,2003,0,0,27,492,849
0,2003,0,0,27,493,851
1,2003,0,0,27,496,855
1,2003,0,0,27,501,862
0,2003,0,0,27,515,882
0,2003,0,0,27,516,883
0,2003,0,0,27,520,894
0,2003,0,0,27,520,892
0,2003,0,0,27,525,900
0,2003,0,0,27,532,911
0,2003,0,0,27,540,928
0,2003,0,0,27,540,925
0,2003,0,0,27,551,946
0,2003,0,0,27,554,949
0,2003,0,0,27,555,951
0,2003,0,0,27,555,950
0,2003,0,0,27,558,956
0,2003,0,0,27,559,961
0,2003,0,0,27,559,958
0,2003,0,0,27,569,981
0,2003,0,0,27,570,984
1,2003,0,0,27,571,985
0,2003,0,0,27,574,998
0,2003,0,0,27,575,999
0,2003,0,0,27,580,1005
0,2003,0,0,27,581,1006
0,2003,0,0,27,584,1016
0,2003,0,0,27,585,1017
0,2003,0,0,27,590,1023
0,2003,0,0,27,592,1025
0,2003,0,0,27,593,1026
0,2003,0,0,27,604,1042
0,2003,0,0,27,605,1044
0,2003,0,0,27,605,1045
1,2003,0,0,27,610,1055
1,2003,0,0,27,612,1059
1,2003,0,0,27,614,1061
0,2003,0,0,27,618,1067
0,2003,0,0,27,623,1072
0,2003,0,0,27,631,1080
0,2003,0,0,27,633,1082
0,2003,0,0,27,641,1095
0,2003,0,0,27,642,1097
0,2003,0,0,27,645,1100
0,2003,0,0,27,647,1110
0,2003,0,0,27,662,1141
0,2003,0,0,27,667,1146
1,2003,0,0,27,671,1153
0,2003,0,0,27,674,1159
0,2003,0,0,27,680,1168
0,2003,0,0,28,537,919
0,2003,0,0,29,9,13
0,2003,0,0,29,30,50
0,2003,0,0,29,30,53
1,2003,0,0,29,34,58
0,2003,0,0,29,47,74
0,2003,0,0,29,50,78
0,2003,0,0,29,52,82
0,2003,0,0,29,60,93
0,2003,0,0,29,67,101
0,2003,0,0,29,68,102
1,2003,0,0,29,77,114
0,2003,0,0,29,81,120
0,2003,0,0,29,87,132
1,2003,0,0,29,89,134
0,2003,0,0,29,91,141
0,2003,0,0,29,118,178
1,2003,0,0,29,131,201
1,2003,0,0,29,144,216
0,2003,0,0,29,149,227
0,2003,0,0,29,155,238
0,2003,0,0,29,159,242
0,2003,0,0,29,160,244
0,2003,0,0,29,177,285
1,2003,0,0,29,187,297
1,2003,0,0,29,193,305
0,2003,0,0,29,194,311
0,2003,0,0,29,198,315
1,2003,0,0,29,199,317
0,2003,0,0,29,202,332
1,2003,0,0,29,203,333
1,2003,0,0,29,206,340
1,2003,0,0,29,207,341
1,2003,0,0,29,212,348
1,2003,0,0,29,216,352
0,2003,0,0,29,220,358
1,2003,0,0,29,220,360
0,2003,0,0,29,220,361
0,2003,0,0,29,220,357
0,2003,0,0,29,236,382
0,2003,0,0,29,238,389
0,2003,0,0,29,240,393
0,2003,0,0,29,245,399
0,2003,0,0,29,251,408
0,2003,0,0,29,263,428
1,2003,0,0,29,264,429
1,2003,0,0,29,265,431
0,2003,0,0,29,266,433
0,2003,0,0,29,267,436
0,2003,0,0,29,270,442
0,2003,0,0,29,302,486
0,2003,0,0,29,309,500
0,2003,0,0,29,309,499
0,2003,0,0,29,313,512
1,2003,0,0,29,315,514
0,2003,0,0,29,321,527
0,2003,0,0,29,322,530
0,2003,0,0,29,326,535
0,2003,0,0,29,326,536
0,2003,0,0,29,327,538
1,2003,0,0,29,330,541
0,2003,0,0,29,332,543
0,2003,0,0,29,344,561
0,2003,0,0,29,344,564
1,2003,0,0,29,344,565
0,2003,0,0,29,344,566
0,2003,0,0,29,345,571
0,2003,0,0,29,352,586
1,2003,0,0,29,353,588
0,2003,0,0,29,365,608
0,2003,0,0,29,366,609
0,2003,0,0,29,372,620
1,2003,0,0,29,373,621
0,2003,0,0,29,377,635
0,2003,0,0,29,381,640
0,2003,0,0,29,392,660
1,2003,0,0,29,396,665
0,2003,0,0,29,399,668
0,2003,0,0,29,400,669
0,2003,0,0,29,402,672
1,2003,0,0,29,410,688
1,2003,0,0,29,415,695
1,2003,0,0,29,429,734
0,2003,0,0,29,431,738
0,2003,0,0,29,433,740
1,2003,0,0,29,434,741
0,2003,0,0,29,436,749
1,2003,0,0,29,437,750
1,2003,0,0,29,450,768
0,2003,0,0,29,454,772
1,2003,0,0,29,486,838
1,2003,0,0,29,487,840
0,2003,0,0,29,494,853
0,2003,0,0,29,498,858
0,2003,0,0,29,514,880
1,2003,0,0,29,517,889
0,2003,0,0,29,525,900
1,2003,0,0,29,526,903
0,2003,0,0,29,534,913
1,2003,0,0,29,538,920
1,2003,0,0,29,541,933
0,2003,0,0,29,550,944
1,2003,0,0,29,551,946
0,2003,0,0,29,555,952
0,2003,0,0,29,557,955
0,2003,0,0,29,559,967
1,2003,0,0,29,566,978
0,2003,0,0,29,577,1002
0,2003,0,0,29,582,1007
0,2003,0,0,29,583,1011
0,2003,0,0,29,585,1017
1,2003,0,0,29,614,1062
0,2003,0,0,29,616,1065
0,2003,0,0,29,624,1073
0,2003,0,0,29,625,1074
0,2003,0,0,29,627,1076
0,2003,0,0,29,628,1077
0,2003,0,0,29,636,1087
1,2003,0,0,29,641,1095
0,2003,0,0,29,647,1103
0,2003,0,0,29,647,1104
1,2003,0,0,29,647,1106
0,2003,0,0,29,647,1107
1,2003,0,0,29,648,1111
0,2003,0,0,29,656,1121
0,2003,0,0,29,658,1123
0,2003,0,0,29,661,1136
0,2003,0,0,29,665,1144
1,2003,0,0,29,671,1153
1,2003,0,0,29,674,1159
1,2003,0,0,29,680,1168
0,2003,0,0,29,685,1175
0,2003,0,0,29,687,1178
0,2003,0,0,29,687,1179
0,2003,0,0,30,9,13
0,2003,0,0,30,10,16
0,2003,0,0,30,10,17
1,2003,0,0,30,10,14
1,2003,0,0,30,13,24
0,2003,0,0,30,16,29
0,2003,0,0,30,20,37
0,2003,0,0,30,22,39
1,2003,0,0,30,32,56
0,2003,0,0,30,36,60
0,2003,0,0,30,38,62
0,2003,0,0,30,52,83
0,2003,0,0,30,54,86
0,2003,0,0,30,60,94
0,2003,0,0,30,60,93
0,2003,0,0,30,62,96
0,2003,0,0,30,63,97
0,2003,0,0,30,65,99
1,2003,0,0,30,67,101
1,2003,0,0,30,68,102
1,2003,0,0,30,74,111
1,2003,0,0,30,82,126
1,2003,0,0,30,87,132
0,2003,0,0,30,89,138
1,2003,0,0,30,89,134
1,2003,0,0,30,90,139
0,2003,0,0,30,94,149
1,2003,0,0,30,96,151
0,2003,0,0,30,102,158
0,2003,0,0,30,102,159
0,2003,0,0,30,106,164
0,2003,0,0,30,106,165
1,2003,0,0,30,111,171
0,2003,0,0,30,116,176
1,2003,0,0,30,121,182
1,2003,0,0,30,121,185
1,2003,0,0,30,128,196
0,2003,0,0,30,128,197
0,2003,0,0,30,145,217
1,2003,0,0,30,152,231
1,2003,0,0,30,154,233
1,2003,0,0,30,155,238
0,2003,0,0,30,162,250
0,2003,0,0,30,163,251
0,2003,0,0,30,165,255
1,2003,0,0,30,167,262
1,2003,0,0,30,167,263
1,2003,0,0,30,167,259
0,2003,0,0,30,169,266
0,2003,0,0,30,169,267
0,2003,0,0,30,169,265
0,2003,0,0,30,170,268
0,2003,0,0,30,172,271
0,2003,0,0,30,172,273
0,2003,0,0,30,172,274
0,2003,0,0,30,172,275
0,2003,0,0,30,172,276
0,2003,0,0,30,172,270
1,2003,0,0,30,173,277
0,2003,0,0,30,175,283
0,2003,0,0,30,186,296
1,2003,0,0,30,186,295
1,2003,0,0,30,194,308
0,2003,0,0,30,198,316
1,2003,0,0,30,199,317
1,2003,0,0,30,206,339
1,2003,0,0,30,211,347
1,2003,0,0,30,212,348
1,2003,0,0,30,216,352
0,2003,0,0,30,217,354
0,2003,0,0,30,235,381
1,2003,0,0,30,236,382
0,2003,0,0,30,239,392
0,2003,0,0,30,242,395
1,2003,0,0,30,249,405
1,2003,0,0,30,253,411
1,2003,0,0,30,254,412
0,2003,0,0,30,264,429
1,2003,0,0,30,265,430
0,2003,0,0,30,266,433
1,2003,0,0,30,270,442
0,2003,0,0,30,273,446
0,2003,0,0,30,274,447
1,2003,0,0,30,276,449
1,2003,0,0,30,291,466
0,2003,0,0,30,292,468
1,2003,0,0,30,292,469
1,2003,0,0,30,292,467
1,2003,0,0,30,297,475
1,2003,0,0,30,297,478
1,2003,0,0,30,299,482
0,2003,0,0,30,304,491
1,2003,0,0,30,308,498
0,2003,0,0,30,309,499
0,2003,0,0,30,310,504
0,2003,0,0,30,311,507
1,2003,0,0,30,311,508
1,2003,0,0,30,311,505
1,2003,0,0,30,321,527
0,2003,0,0,30,324,533
0,2003,0,0,30,325,534
0,2003,0,0,30,326,537
1,2003,0,0,30,336,548
1,2003,0,0,30,343,558
1,2003,0,0,30,344,567
1,2003,0,0,30,344,559
0,2003,0,0,30,349,582
0,2003,0,0,30,349,581
1,2003,0,0,30,352,587
1,2003,0,0,30,354,591
1,2003,0,0,30,359,599
0,2003,0,0,30,365,608
1,2003,0,0,30,368,614
0,2003,0,0,30,368,611
0,2003,0,0,30,370,617
0,2003,0,0,30,372,620
0,2003,0,0,30,373,622
0,2003,0,0,30,373,625
1,2003,0,0,30,373,621
0,2003,0,0,30,378,636
0,2003,0,0,30,379,637
0,2003,0,0,30,381,639
0,2003,0,0,30,384,648
1,2003,0,0,30,389,657
0,2003,0,0,30,399,668
0,2003,0,0,30,400,670
1,2003,0,0,30,400,669
0,2003,0,0,30,404,674
0,2003,0,0,30,409,687
1,2003,0,0,30,413,691
1,2003,0,0,30,415,696
0,2003,0,0,30,417,700
0,2003,0,0,30,418,703
1,2003,0,0,30,418,705
0,2003,0,0,30,418,706
1,2003,0,0,30,419,708
1,2003,0,0,30,419,710
0,2003,0,0,30,419,707
1,2003,0,0,30,420,711
1,2003,0,0,30,420,712
1,2003,0,0,30,422,714
1,2003,0,0,30,425,722
0,2003,0,0,30,432,739
0,2003,0,0,30,439,753
0,2003,0,0,30,441,755
1,2003,0,0,30,449,765
0,2003,0,0,30,451,769
1,2003,0,0,30,453,771
1,2003,0,0,30,454,781
0,2003,0,0,30,462,806
1,2003,0,0,30,464,809
0,2003,0,0,30,464,810
0,2003,0,0,30,464,808
1,2003,0,0,30,468,814
0,2003,0,0,30,471,818
0,2003,0,0,30,473,821
1,2003,0,0,30,477,827
1,2003,0,0,30,483,834
0,2003,0,0,30,487,839
1,2003,0,0,30,490,846
0,2003,0,0,30,491,847
1,2003,0,0,30,492,848
0,2003,0,0,30,494,853
1,2003,0,0,30,516,885
1,2003,0,0,30,516,887
0,2003,0,0,30,516,883
0,2003,0,0,30,526,901
1,2003,0,0,30,532,910
0,2003,0,0,30,533,912
1,2003,0,0,30,535,915
1,2003,0,0,30,535,916
1,2003,0,0,30,538,923
0,2003,0,0,30,539,924
0,2003,0,0,30,542,934
1,2003,0,0,30,551,946
0,2003,0,0,30,555,952
1,2003,0,0,30,555,953
1,2003,0,0,30,559,958
1,2003,0,0,30,560,969
0,2003,0,0,30,563,973
1,2003,0,0,30,563,974
0,2003,0,0,30,564,975
0,2003,0,0,30,566,978
0,2003,0,0,30,567,979
1,2003,0,0,30,569,982
0,2003,0,0,30,569,983
0,2003,0,0,30,569,981
1,2003,0,0,30,572,986
0,2003,0,0,30,579,1004
1,2003,0,0,30,580,1005
1,2003,0,0,30,585,1017
0,2003,0,0,30,586,1018
0,2003,0,0,30,593,1027
1,2003,0,0,30,593,1028
0,2003,0,0,30,593,1026
0,2003,0,0,30,596,1031
0,2003,0,0,30,601,1038
0,2003,0,0,30,605,1043
0,2003,0,0,30,607,1047
0,2003,0,0,30,608,1052
1,2003,0,0,30,609,1054
1,2003,0,0,30,612,1059
1,2003,0,0,30,614,1062
1,2003,0,0,30,614,1061
1,2003,0,0,30,616,1065
1,2003,0,0,30,625,1074
0,2003,0,0,30,626,1075
1,2003,0,0,30,633,1083
0,2003,0,0,30,633,1084
0,2003,0,0,30,633,1082
1,2003,0,0,30,641,1093
1,2003,0,0,30,647,1103
1,2003,0,0,30,647,1109
0,2003,0,0,30,647,1102
1,2003,0,0,30,651,1115
0,2003,0,0,30,654,1119
1,2003,0,0,30,659,1128
0,2003,0,0,30,659,1127
1,2003,0,0,30,661,1135
0,2003,0,0,30,661,1137
1,2003,0,0,30,661,1139
1,2003,0,0,30,661,1130
0,2003,0,0,30,668,1147
1,2003,0,0,30,669,1149
0,2003,0,0,30,670,1151
0,2003,0,0,30,673,1156
1,2003,0,0,30,678,1165
0,2003,0,0,30,679,1166
1,2003,0,0,30,680,1168
0,2003,0,0,30,683,1172
